,D_dt_mean,D_dt_mu,D_dt_sigma,D_dt_std,H0_mean,H0_std,id,inference_time,measured_td_wrt0,n_eff,n_img,z_lens,z_src
29,6947.729343864234,8.84589157555723,0.02361831187757797,163.83226425804648,69.91688116492001,1.6539739164608074,29.0,1.9197118123372396,[64.86504669400955],90.78993751108636,2.0,0.8901817422016903,2.1389375238833384
30,7810.54382289823,8.962853437278788,0.027455481238426605,214.07138931710898,68.96389775296562,1.8967543448074848,30.0,1.907946228981018,[-117.13759131809407],44.55166553434785,2.0,0.8505307168248286,1.702025317690604
31,5778.68651881889,8.661575542533225,0.026702812778879,154.09033807205947,70.37648891026559,1.882178634330948,31.0,1.8989763061205547,"[20.56577956596161, 28.314259887100746, 16.438255675894705]",165.9784675178486,4.0,0.8542026612822119,2.5898840168975763
32,4935.987072752441,8.504047556608482,0.0228361866787315,112.50798056143775,67.92071147304418,1.5543649930564876,32.0,1.861360788345337,[73.66052615001578],85.77100478469376,2.0,0.6923686522991427,1.987090423686796
33,2692.7579564299476,7.897995848363138,0.02550755392000159,68.71338893726784,69.6591751088862,1.7766703263701058,33.0,1.8454703172047933,[36.84029976178702],164.8331036513437,2.0,0.4582291869681155,1.9134118617531304
34,2227.297660718703,7.708186695171156,0.026763477419011,59.49569250626193,69.39952335327037,1.861815182506504,34.0,1.8744847655296326,"[-2.2657124119365237, -11.014663947104923, 19.651124778234973]",243.43045246978676,4.0,0.4138432319310715,2.486782989540889
35,11175.39495745482,9.321155123854266,0.02510432246060176,279.9522419092752,67.5607486797098,1.6998123868286825,35.0,1.854078761736552,[-123.67897237090921],51.59378336808231,2.0,0.7345666946731941,1.0549218451388458
36,2273.5857065983537,7.728728941735958,0.027727506999976465,63.08303335400584,69.81265415939517,1.9349136744068711,36.0,1.8913525978724162,"[17.988305555946916, 17.32840968112323, 19.902761693255293]",205.11906912519495,4.0,0.42570669058882427,2.5980275760128264
37,3279.113636115667,8.09502753663274,0.024540773610339274,80.39578136373527,66.49716963797427,1.6339442670158029,37.0,1.8859998822212218,"[26.61316921911321, 3.935525092746051, 2.834085480725378]",219.4900913274069,4.0,0.4944295707395965,1.6824717260759632
38,1568.6731600840092,7.357523148490974,0.030416251632575723,47.6795117225682,71.64259634221693,2.1816578053588684,38.0,1.8540699005126953,[-13.579170594575844],461.79886960615465,2.0,0.3120933096555958,2.186853684189668
39,3894.232842139314,8.266938084209176,0.02504278765878004,97.69112164884909,69.27996059321708,1.732371675254286,39.0,1.851791512966156,[24.19007505299096],254.8000804116042,2.0,0.5799592464920308,1.7746436638329155
40,3014.968782740074,8.010957250585161,0.02785981183993808,83.8229737151446,71.2629137576736,1.989825170327119,40.0,1.9023358345031738,"[23.300488856454596, 26.377093440266254, 7.465894807751696]",181.52780569941987,4.0,0.4995990724469404,1.8187355551487736
41,5942.057184806507,8.689576127751645,0.02164304567248448,128.9115799462001,72.62719956657203,1.56871166780597,41.0,1.8309672435124715,[-78.85789953272003],87.73900246746068,2.0,0.7009394379117715,1.4290992889312464
42,2257.9116282959785,7.721783312185067,0.02869164304312286,64.96105607172971,72.84393727282837,2.0850505217673594,42.0,1.8645378629366556,[18.026780684206624],368.81250394531554,2.0,0.4113698153291341,1.836685459598052
43,843.8629347628982,6.73691971397603,0.04628421227371876,39.03830773443936,74.11480272286704,3.435408441796473,43.0,1.8553845087687175,[6.636175862067674],943.560390180494,2.0,0.18428777164375787,1.8470236537410336
44,3888.3928095909587,8.265383669233293,0.027141163437461365,105.21238835968116,70.77051316765225,1.9271753665261702,44.0,1.8368473291397094,[-60.26447485031852],103.86045736356822,2.0,0.6289283732726499,2.2480587104456977
45,6517.9539127389435,8.782032007809413,0.023839127909578997,155.1091393975929,70.00950902162916,1.6724738414800542,45.0,1.79938462972641,[64.3240336276887],86.53388661997525,2.0,0.7842076460764298,1.7161553266246838
46,5143.978304647487,8.545337694890208,0.022099732502346054,113.80762691003594,66.65973995309676,1.4718981036276617,46.0,1.8109764814376832,"[11.130571913136762, 2.187256247027669, -65.76413747614508]",87.97534231562513,4.0,0.6987696696199609,1.957083723370994
47,2275.1988930179136,7.729472845700906,0.026436961675393653,60.27494652526063,71.8571366186784,1.8959559709843703,47.0,1.7989245851834614,[24.241114755018895],279.810359873038,2.0,0.4124205542761489,1.9004643587983039
48,3139.137072839231,8.051339227595507,0.026972368922120838,84.77445403721966,67.43204593150973,1.817308586606773,48.0,1.8225974122683206,"[18.58462733154499, 11.519450801720854, 7.959804728817684]",249.88989571672306,4.0,0.4981012837840175,1.87393869212584
49,2797.054240719228,7.935959156933302,0.02693025899568467,75.43471850926994,70.36027957079962,1.8924176319202584,49.0,1.8580973188082377,"[12.693820597889966, 8.944003999085462, 18.389103646944523]",265.86449181803323,4.0,0.4823202652800586,2.0513247314797045
50,681.4196764291636,6.523422060251987,0.038900126934763087,26.502818683451455,74.24657833562331,2.8907075710964585,50.0,1.7756178895632426,[-8.25465309923238],793.027242102116,2.0,0.155350740404665,2.4504988661509732
